chunk_id,question
cc-1078-3,Comment se passe le partage de l'héritage entre les héritiers sans nouvelles donations ?
cc-1079,Est-ce que je peux demander un autre partage après avoir reçu mon héritage par testament ?
cc-1079,Un testament-partage m'empêche-t-il de renoncer à mes droits sur l'héritage ?
cc-1080,Que faire si je n'ai pas reçu ma part d'héritage équitable ?
cc-1080,Est-il possible de réclamer un complément si ma part d'héritage est inférieure à celle des autres ?
cc-1081,Est-ce qu'une donation faite dans un contrat de mariage peut inclure des biens pour des enfants à naître ?
cc-1081,Quelles règles s'appliquent aux donations faites entre époux dans un contrat de mariage ?
cc-1082,Est-ce que mes grands-parents peuvent donner leurs biens à mes parents par contrat de mariage ?
cc-1082,Les donations faites par mes grands-parents bénéficient-elles aussi à mes futurs frères ou sœurs ?
cc-1083,Est-ce que je peux changer d'avis après avoir fait une donation à mes petits-enfants ?
cc-1083,Quelles sont les limites pour donner des objets après avoir fait une donation ?
cc-1084,Est-ce que je peux choisir de ne prendre que certains biens de la succession de mon grand-parent ?
cc-1084,Quelles informations doivent être fournies lors d'une donation faite dans un contrat de mariage ?
cc-1085,Que se passe-t-il si je ne mentionne pas les biens lors d'une donation dans un acte ?
cc-1085,"Si j'accepte une donation, dois-je aussi prendre en charge les dettes de la succession ?"
cc-1086,Quelles conditions doivent être remplies pour que la donation faite par contrat de mariage soit valide ?
cc-1086,Que se passe-t-il si le donateur ne dispose pas d'un bien mentionné dans la donation avant de mourir ?
cc-1087,Est-ce que les donations dans un contrat de mariage peuvent être contestées à cause d'un manque d'acceptation ?
cc-1087,Peut-on annuler une donation faite lors d'un mariage si elle n'a pas été acceptée ?
cc-1088,Que se passe-t-il si une donation est faite pour un mariage qui n'a finalement pas lieu ?
cc-1088,"Une donation prévue pour un mariage est-elle toujours valide, même si les époux ne se marient pas ?"
cc-1089,Que se passe-t-il avec les dons si le donateur est toujours en vie après le décès de l'époux ?
cc-1089,Les dons faits à un époux restent-ils valables si cet époux décède avant le donateur ?
cc-1090,Que se passe-t-il avec les dons faits aux époux lors d'une succession ?
cc-1090,Les donations dans un contrat de mariage peuvent-elles être réduites lors d'une succession ?
cc-1091,Comment les couples peuvent-ils se faire des cadeaux ou des donations par le biais de leur contrat de mariage ?
cc-1091,Est-ce que les époux peuvent choisir librement ce qu'ils se donnent dans leur contrat de mariage ?
cc-1092,Quelles sont les conditions pour qu'une donation entre époux soit valable dans un contrat de mariage ?
cc-1092,"Si une donation entre époux n'indique pas de condition de survie, est-elle toujours valide ?"
cc-1093,Est-ce que les biens donnés entre époux peuvent être transmis aux enfants si un des conjoints décède ?
cc-1093,Quelles sont les règles pour une donation faite entre époux dans un contrat de mariage ?
cc-1094-3,Est-ce que les petits-enfants peuvent demander un inventaire des biens de leur héritage ?
cc-1094-3,Peuvent-ils exiger que les titres d'usufruit soient transformés en titres nominaux ?
cc-1095,Est-ce qu'un mineur peut faire des dons à son époux sans autorisation ?
cc-1095,Quelles sont les conditions pour qu'un mineur puisse donner à son conjoint ?
cc-1098,Quelles options ont les enfants d'un époux qui reçoit un don de son partenaire ?
cc-1098,Comment un enfant peut-il renoncer à un bien hérité après un don fait par un parent ?
cc-1099-1,Que se passe-t-il si un époux utilise de l'argent donné par l'autre pour acheter un bien ?
cc-1099-1,Comment évaluer la valeur d'un bien vendu si l'argent provient d'une donation entre époux ?
cc-912,Qu'est-ce que la part réservée aux héritiers lors d'une succession ?
cc-912,Comment le défunt pouvait-il distribuer ses biens en dehors de la part réservée ?
cc-916,Que se passe-t-il si le défunt n'a pas d'enfants ni de conjoint au moment de la succession ?
cc-916,Est-il possible de donner tous les biens par testament si aucune descendance n'existe ?
cc-940,Qui s'occupe des formalités si la donation est faite à un mineur ou à une personne sous tutelle ?
cc-940,Comment se déroule la publication d'une donation faite à un établissement public ?
cc-942,Que se passe-t-il si un mineur ne reçoit pas officiellement une donation ?
cc-942,Est-ce qu'un majeur sous tutelle peut réclamer une donation non acceptée ?
cc-960,Est-ce qu'une donation peut être annulée si le donateur a des enfants après l'avoir faite ?
cc-960,Quelles sont les conditions pour révoquer une donation faite par quelqu'un sans enfants au moment de la donation ?
cc-962,Est-ce que je peux récupérer un bien donné même si la personne l'a déjà reçu ?
cc-962,"Si un enfant naît après une donation, cela change-t-il quelque chose pour le donataire ?"
cc-1029,Quel rôle joue l'exécuteur testamentaire dans la gestion de la succession ?
cc-1029,L'exécuteur peut-il vendre des biens pour payer les dettes de la succession ?
cc-1075,Comment un héritier peut-il recevoir des biens de la part d'un proche décédé ?
cc-1075,Quelles sont les options pour partager les biens d'un parent décédé entre héritiers ?
cc-1078-1,Comment les donations reçues par les héritiers sont-elles prises en compte lors du partage de la succession ?
cc-1078-1,Est-ce que les cadeaux reçus avant le partage influencent la valeur de ma part d'héritage ?
cc-1094,Est-ce qu'un époux peut laisser des biens à son partenaire si aucun enfant n'est présent ?
cc-1094,Quels biens un époux peut-il transmettre à l'autre en l'absence d'enfants ?
cc-1094-1,Quelles options un époux a-t-il pour transmettre ses biens à son partenaire en cas de décès ?
cc-1094-1,Est-ce que le conjoint survivant peut choisir une part spécifique des biens légués ?
cc-1096,Est-ce qu'un époux peut annuler une donation faite à son conjoint pendant leur mariage ?
cc-1096,Les enfants nés après une donation entre époux peuvent-ils affecter cette donation ?
cc-1099,Est-ce que les couples peuvent se faire des cadeaux en dehors des règles établies pour leur mariage ?
cc-1099,Quelles sont les limites pour les dons entre époux selon les lois en vigueur ?
cc-919-1,Que se passe-t-il si un héritier accepte une donation avant de prendre la succession ?
cc-919-1,Comment une donation est-elle considérée si l'héritier refuse d'accepter l'héritage ?
cc-919-2,Comment une donation faite avant le décès est-elle prise en compte dans la succession ?
cc-919-2,Que se passe-t-il si une donation dépasse la part que je peux recevoir ?
cc-924-1,Que faire si un bien donné m'appartient toujours et que je veux le récupérer ?
cc-924-1,Combien de temps ai-je pour décider de réduire une donation excessive reçue ?
cc-924-2,Comment se calcule le montant à rembourser en cas de donation excessive lors d'une succession ?
cc-924-2,Que se passe-t-il si les biens donnés ont perdu de la valeur au moment du partage ?
cc-924-3,Quand devez-vous payer l'indemnité de réduction après le partage de la succession ?
cc-924-3,Quel est le délai maximal pour payer une indemnité de réduction suite à une succession ?
cc-930-1,Est-ce qu'un petit-enfant peut renoncer à ses droits sur une succession avant de l'accepter ?
cc-930-1,Un mineur émancipé a-t-il le droit de renoncer à une action en réduction concernant une succession ?
cc-930-2,Que se passe-t-il si une personne renonce à son droit sur un héritage partiel ?
cc-930-2,La renonciation à une libéralité est-elle valable si elle ne concerne pas le bien hérité ?
cc-930-3,Peut-on revenir sur une renonciation à ses droits d'héritage si on se trouve dans le besoin ?
cc-930-3,Quelles sont les conditions pour annuler une renonciation à l'héritage ?
cc-930-4,Quelle est la durée pour demander la révocation d'une donation après une succession ?
cc-930-4,Dans quel cas peut-on demander la révocation d'une donation liée à un besoin financier ?
cc-930-5,"Si je renonce à un héritage, est-ce que cela affecte les autres héritiers ?"
cc-930-5,Que se passe-t-il si je décide de renoncer à ma part d'héritage ?
cc-1002-1,Que se passe-t-il si un héritier accepte la succession ?
cc-1002-1,Un légataire peut-il limiter son héritage à certains biens ?
cc-1030-1,Que peut faire l'exécuteur testamentaire si aucun héritier n'accepte la succession ?
cc-1030-1,Comment l'exécuteur doit-il informer les héritiers avant de vendre un bien immobilier ?
cc-1033-1,Est-ce que l'exécuteur testamentaire peut être payé pour son travail dans une succession ?
cc-1033-1,Y a-t-il des cas où l'exécuteur testamentaire reçoit une rémunération pour ses services ?
cc-1075-4,Qu'est-ce qu'une soulte et comment cela fonctionne-t-il dans une succession ?
cc-1075-4,Les héritiers peuvent-ils changer les règles concernant les soultes dans une donation ?
cc-1075-5,Que se passe-t-il si certains biens ne sont pas inclus dans le partage après le décès d'un proche ?
cc-1075-5,Comment sont répartis les biens non mentionnés lors du partage après un décès ?
cc-1076-1,"Si mes grands-parents ont fait une donation-partage, puis-je recevoir des biens de l'un d'eux même s'ils ne sont pas mariés ?"
cc-1076-1,"Quand des grands-parents donnent des biens à leurs petits-enfants, cela peut-il inclure des biens qui leur appartiennent à l'un ou l'autre ?"
cc-1078-4,Est-ce que mes parents peuvent décider de partager une donation avec mes enfants aussi ?
cc-1078-4,"Si une donation-partage est faite, mes frères et sœurs peuvent-ils inclure mes enfants dans le partage ?"
cc-1078-5,Qu'est-ce qu'une donation-partage et qui peut en bénéficier dans ma famille ?
cc-1078-5,Quels sont les risques si un héritier renonce à ses droits sans être bien informé ?
cc-1078-6,Comment se déroule le partage d'une donation entre petits-enfants et autres descendants ?
cc-1078-6,Peut-on donner des biens différents à chaque petit-enfant lors d'une donation-partage ?
cc-1078-7,Quelles sont les règles pour les donations entre membres d'une même famille ?
cc-1078-7,Peut-on inclure des accords spécifiques dans les donations faites aux petits-enfants ?
cc-1078-8,Comment les biens donnés aux petits-enfants sont-ils pris en compte lors d'une succession ?
cc-1078-8,Que se passe-t-il si un petit-enfant n'a pas reçu sa part dans une donation-partage ?
cc-1078-9,Comment les biens hérités par mes cousins sont-ils considérés dans la succession de notre grand-parent ?
cc-1078-9,"Si tous les petits-enfants ont reçu des lots, comment cela influence-t-il notre héritage ?"
cc-1078-10,Est-ce qu'un héritier peut donner ses biens à ses enfants lors d'une donation-partage ?
cc-1078-10,Quels biens peuvent être inclus dans une donation-partage entre descendants ?
cc-924-4,Que faire si un bien donné a été vendu par le bénéficiaire de la donation ?
cc-924-4,Est-ce que je peux récupérer un bien donné si tous les héritiers ont accepté sa vente ?
cc-898,Que se passe-t-il si la personne désignée pour hériter ne peut pas le faire ?
cc-898,Est-ce qu'un tiers peut hériter si le bénéficiaire initial ne peut pas recevoir le don ?
cc-937,Comment les dons faits à des organismes publics sont-ils acceptés dans une succession ?
cc-937,Qui doit donner son accord pour qu'une donation à un établissement public soit valide ?
cc-958,Que se passe-t-il si la donation est annulée pour ingratitude ?
cc-958,Est-ce que le donataire doit rendre des biens déjà vendus après la révocation ?
cc-981,Comment un militaire peut-il faire un testament s'il est en mission loin de chez lui ?
cc-981,Quelles sont les conditions pour qu'un testament soit valide pour une personne en service militaire ?
cc-972,Comment un testament peut-il être rédigé si le testateur ne parle pas français ?
cc-972,Quelles sont les options si le testateur ne peut ni parler ni entendre ?
cc-910,Comment savoir si une organisation peut recevoir des dons de la part d'un testament ?
cc-910,Quelles sont les conditions pour qu'un établissement de santé reçoive un héritage ?
cc-911,Que se passe-t-il si une personne incapable reçoit un don ?
cc-911,Qui sont considérés comme des personnes interposées dans le cadre d'une donation ?
cc-931-1,Que se passe-t-il si une donation n'est pas faite selon les règles ?
cc-931-1,Les héritiers peuvent-ils corriger une donation mal faite après le décès du donateur ?
cc-993,Comment savoir où se trouve le testament d'un proche décédé ?
cc-993,Qui peut détenir le testament d'un membre de ma famille décédé ?
cc-1030-2,Est-ce qu'un testament authentique nécessite une démarche supplémentaire pour que l'exécuteur s'occupe de son contenu ?
cc-1030-2,Quelles sont les implications d'avoir un testament authentique pour l'exécution des volontés du défunt ?
cc-985,Comment une personne malade peut-elle rédiger un testament en cas de contagion ?
cc-985,Quelles sont les conditions pour faire un testament lorsque l'on est isolé à cause d'une maladie ?
cc-986,Que se passe-t-il si un testament est rédigé sur une île française sans notaire et sans moyen de communiquer ?
cc-986,Comment un testament peut-il être validé si je me trouve sur une île isolée sans accès à un notaire ?
cc-1007,Que se passe-t-il avec un testament écrit avant qu'il ne soit exécuté ?
cc-1007,Comment un notaire s'assure-t-il que le testament est valide et prêt à être appliqué ?
cc-910-1,Quels types d'organisations peuvent recevoir des dons selon la loi sur la séparation des Églises et de l'État ?
cc-910-1,Quelles sont les conditions qui pourraient empêcher une organisation de recevoir un don ?
cc-921,Qui peut demander une réduction des dons faits par le défunt lors d'une succession ?
cc-921,Quel est le délai pour agir si je pense que mes droits d'héritage sont affectés ?
cc-913,Combien de biens un parent peut-il léguer si son seul enfant renonce à l'héritage ?
cc-913,Quels droits ont les enfants si la loi de la succession ne protège pas leur héritage ?
cc-939,Comment doit-on officialiser une donation de biens immobiliers pour qu'elle soit valable ?
cc-939,Quelles démarches sont nécessaires pour accepter une donation de biens soumis à hypothèque ?
cgi-768,Quelles dettes du défunt peuvent être prises en compte lors de la succession ?
cgi-768,Comment prouver les dettes du défunt pour les déduire de la succession ?
cgi-769,Quelles dettes du défunt peuvent réduire la valeur de l'héritage que je vais recevoir ?
cgi-769,Comment les dettes contractées pour des biens hérités affectent-elles la succession ?
cgi-770,Comment puis-je prouver les dettes de mon grand-parent lors de la succession ?
cgi-770,Quels documents dois-je rassembler pour déclarer les dettes de mon héritage ?
cgi-774,Comment prouver les dettes d'un membre de la famille décédé qui était agriculteur ?
cgi-774,Quelles sont les démarches à suivre pour faire valoir une créance sur la succession d'un exploitant agricole ?
cgi-773,Quelles dettes ne peuvent pas être déduites lors d'une succession ?
cgi-773,Comment prouver l'existence d'une dette du défunt au moment de l'ouverture de la succession ?
cgi-774bis,Quelles dettes du défunt ne peuvent pas être déduites de l'héritage ?
cgi-774bis,Comment sont calculés les droits de succession pour un bien dont le défunt conservait l'usufruit ?
ca-l124-1,Que se passe-t-il si une personne me fait une réclamation après un accident couvert par mon assurance ?
ca-l124-1,Mon assurance me protège-t-elle sans que quelqu'un ne réclame après un dommage causé ?
ca-l124-1-1,Qu'est-ce qu'un sinistre dans le cadre d'une assurance de responsabilité ?
ca-l124-1-1,Que signifie un fait dommageable et comment cela peut-il affecter une réclamation ?
ca-l124-2,Qu'est-ce que cela signifie si je reconnais un fait sans l'accord de mon assureur ?
ca-l124-2,Puis-je discuter d'une responsabilité avec quelqu'un avant d'en parler à mon assureur ?
ca-l124-4,Est-ce que l'assurance du véhicule couvre les dommages causés à une autre personne ?
ca-l124-4,Que se passe-t-il si le propriétaire du véhicule n'a pas d'assurance ?
ca-l124-5,Comment savoir si ma garantie d'assurance couvre un sinistre survenu après la résiliation du contrat ?
ca-l124-5,Quels sont les délais à respecter pour être protégé par l'assurance en cas de réclamation ?
ca-l124-3,"Si quelqu'un est blessé par un membre de ma famille, qui peut demander l'indemnisation ?"
ca-l124-3,Mon assureur peut-il payer directement la victime avant que je ne règle ma part ?
cp-311-1,Qu'est-ce que cela signifie de prendre quelque chose qui appartient à quelqu'un d'autre sans permission ?
cp-311-1,Comment peut-on définir le vol de manière simple et compréhensible ?
cp-311-2,Qu'est-ce que ça signifie de prendre de l'énergie sans autorisation ?
cp-311-2,Comment la loi considère-t-elle le vol d'énergie d'une personne ?
cp-311-3,Quelles sont les conséquences légales si quelqu'un commet un vol ?
cp-311-3,Quel est le montant maximum de l'amende pour un acte de vol ?
cp-311-4-1,Quelles sont les conséquences juridiques si un adulte commet un vol avec des enfants ?
cp-311-4-1,Quels types de sanctions peuvent être appliquées dans le cas d'un vol impliquant des mineurs ?
cp-311-6,Quelles sont les conséquences légales si un vol est accompagné de violences graves ?
cp-311-6,Quelle peine peut encourir une personne qui vole en blessant quelqu'un ?
cp-311-7,Quelles sont les conséquences pénales si un vol est commis avec violence causant des blessures graves ?
cp-311-7,Quelle est la peine de prison encourue pour un vol accompagné de violences entraînant des mutilations ?
cp-311-8,Quelles sont les conséquences légales si quelqu'un commet un vol avec une arme ?
cp-311-8,Quel est le niveau de punition pour un vol effectué sous menace ou avec une arme prohibée ?
cp-311-9,Quelles sont les sanctions pour un vol commis en groupe avec violence ?
cp-311-9,Quels types de vols sont les plus sévèrement punis selon la loi ?
cp-311-10,Quelles sont les conséquences légales si un vol entraîne la mort ou des violences graves ?
cp-311-10,Quels types de violences peuvent aggraver la peine pour un vol dans la loi ?
cp-311-11,Quelles sont les conséquences si quelqu'un utilise la violence pour voler ?
cp-311-11,Comment un vol peut-il être considéré comme plus grave en raison de violences ?
cp-311-13,Que se passe-t-il si quelqu'un essaie de voler mais n'y parvient pas ?
cp-311-13,"Les lois punissent-elles également les tentatives de vol, même si elles échouent ?"
cp-312-1,Qu'est-ce que l'extorsion et comment cela fonctionne-t-il dans le cadre de la loi ?
cp-312-1,Quelles sont les conséquences légales pour quelqu'un qui commet une extorsion ?
cp-312-3,Quelles sont les conséquences de l'extorsion si cela implique des violences graves ?
cp-312-3,Quelle est la peine encourue pour des actes d'extorsion avec blessures graves ?
cp-312-4,Quelles sont les conséquences légales si l'extorsion implique des violences graves ?
cp-312-4,Quelle est la peine encourue pour une extorsion avec mutilation ou infirmité permanente ?
cp-312-5,Quels sont les risques encourus si quelqu'un utilise une arme pour extorquer de l'argent ?
cp-312-5,Quelles sanctions peuvent être appliquées en cas d'extorsion avec une arme prohibée ?
cp-312-6,Quelles sont les peines encourues pour l'extorsion en groupe ?
cp-312-6,Quels sont les cas où l'extorsion peut entraîner des peines plus sévères ?
cp-312-7,Quelles sont les conséquences pour quelqu'un qui commet une extorsion avec violence ou torture ?
cp-312-7,Quelle est la peine encourue en cas d'extorsion suivie de violences mortelles ?
cp-312-8,Qu'est-ce que l'extorsion et comment peut-elle impliquer des violences ?
cp-312-8,Comment savoir si une situation d'extorsion a conduit à des actes de violence ?
cp-312-9,Que se passe-t-il si quelqu'un essaie de commettre un délit d'extorsion sans y parvenir ?
cp-312-9,Les peines sont-elles les mêmes pour une tentative d'extorsion et pour un délit réussi ?
cp-312-11,Quelles sont les conséquences si quelqu'un passe à l'action après avoir fait du chantage ?
cp-312-11,Quelle est la peine encourue pour une personne reconnue coupable de chantage ayant été exécuté ?
cp-312-12,Quelles sont les conséquences si quelqu'un essaie de faire du chantage sans y parvenir ?
cp-312-12,Les peines sont-elles les mêmes pour ceux qui tentent de commettre un délit de chantage ?
cp-312-12-1,Quelles sont les conséquences pour quelqu'un qui demande de l'argent sous la menace d'un animal dangereux ?
cp-312-12-1,Quels types de menaces peuvent entraîner une sanction pour extorsion sur la voie publique ?
cp-313-1,Quelles actions sont considérées comme de l'escroquerie dans le cadre de la loi ?
cp-313-1,Quelles sont les conséquences légales pour une personne reconnue coupable d'escroquerie ?
cp-313-3,Quelles sont les conséquences si quelqu'un essaie d'escroquer pendant la succession ?
cp-313-3,Une tentative d'escroquerie est-elle punie de la même manière qu'une escroquerie réussie ?
cp-313-8,Quelles sont les conséquences pour une personne reconnue coupable d'escroquerie ?
cp-313-8,Une personne condamnée peut-elle participer à des marchés publics après une peine ?
cp-314-2,Quelles sont les conséquences pour quelqu'un qui abuse de la confiance d'une personne vulnérable ?
cp-314-2,Est-ce que l'abus de confiance peut entraîner des peines lourdes si cela touche une association ?
cp-314-3,Quelles sont les sanctions encourues en cas d'abus de confiance par un mandataire de justice ?
cp-314-3,Dans quelles situations un officier public peut-il commettre un abus de confiance ?
cp-314-4,Quelles sont les conséquences si quelqu'un utilise de manière malhonnête les biens qui lui ont été confiés ?
cp-314-4,Comment le droit considère-t-il le fait de ne pas rendre un objet prêté à un héritier ?
cp-314-5,Quelles sont les conséquences si quelqu'un détruit un bien mis en gage ?
cp-314-5,Est-ce que tenter de détourner un objet saisi est aussi puni par la loi ?
cp-314-6,Que risque une personne qui détruit ou utilise un objet qui lui a été confié en garantie ?
cp-314-6,Quels sont les peines encourues si quelqu'un tente de détourner un objet saisi ?
cp-314-7,Quelles actions un débiteur peut-il prendre pour éviter de payer ses dettes ?
cp-314-7,Quelles sont les conséquences pour une personne qui cache ses biens pour échapper à ses obligations financières ?
cp-314-9,Que se passe-t-il si un héritier doit payer des charges liées au mariage de la personne décédée ?
cp-314-9,Les décisions de justice sur des paiements de mariage comptent-elles comme des dettes à régler dans une succession ?
cp-314-11,Quelles peuvent être les conséquences pour quelqu'un reconnu coupable d'un délit lié à la propriété ?
cp-314-11,"Est-ce que des objets peuvent être confisqués en cas de délit, même s'ils appartiennent à une personne innocente ?"
cp-311-4-2,Quelles sont les conséquences légales pour quelqu'un qui vole un objet culturel ou historique ?
cp-311-4-2,Quels types de biens sont particulièrement protégés contre le vol selon la loi ?
cp-314-10,Quelles sanctions peuvent être appliquées à quelqu'un qui commet une fraude dans une succession ?
cp-314-10,Est-ce qu'une personne reconnue coupable de fraude peut perdre ses droits civiques ou professionnels ?
cp-314-13,Quelles sont les sanctions possibles pour une entreprise impliquée dans des actions frauduleuses ?
cp-314-13,Comment une entreprise peut-elle être tenue responsable d'infractions liées à des détournements ?
cp-314-12,Quelles sanctions peuvent être appliquées aux entreprises qui commettent des infractions liées à l'appropriation frauduleuse ?
cp-314-12,Comment une entreprise peut-elle être tenue responsable si elle enfreint des lois sur les détournements ?
cp-312-15,Quelles sont les conséquences pour une entreprise si elle est reconnue coupable d'une infraction ?
cp-312-15,Une société peut-elle être punie pour des actes illégaux commis par ses employés ?
cp-311-16,Quelles sanctions peuvent être appliquées aux entreprises qui commettent des infractions liées au vol ?
cp-311-16,Comment une entreprise peut-elle être tenue responsable d'un vol dans le cadre de ses activités ?
cp-311-5,Quelles sont les conséquences légales si un vol est commis avec violence sur une personne ?
cp-311-5,Quels types de vols peuvent entraîner des peines plus sévères selon la loi ?
cp-313-6,Quelles actions peuvent être considérées comme frauduleuses lors d'une vente aux enchères publiques ?
cp-313-6,Quelles sont les conséquences légales si quelqu'un tente de manipuler les enchères ?
cp-313-6-2,Quelles sont les conséquences si on vend des billets sans autorisation ?
cp-313-6-2,Est-ce que la vente de tickets pour un spectacle peut entraîner une amende ?
cp-313-9,Quelles conséquences peuvent avoir les entreprises en cas d'infractions liées à une escroquerie ?
cp-313-9,Quelles peines peuvent être imposées aux personnes morales responsables d'escroqueries ?
cp-312-2,Quelles sanctions peuvent être appliquées en cas d'extorsion impliquant des violences sur une personne ?
cp-312-2,Comment la vulnérabilité d'une personne peut-elle influencer la gravité des sanctions pour extorsion ?
cp-311-12,Est-ce que je peux être puni si je vole quelque chose à un parent proche ?
cp-311-12,Y a-t-il des situations où le vol entre membres de la famille est sanctionné ?
cp-314-1-1,Quelles sont les conséquences si plusieurs personnes commettent une infraction ensemble ?
cp-314-1-1,Que risque une personne qui essaie de commettre une fraude sans y parvenir ?
cp-314-1,Qu'est-ce que l'abus de confiance et quelles conséquences cela peut-il avoir ?
cp-314-1,Quels types de biens peuvent être concernés par l'abus de confiance dans une succession ?
cp-315-1,Quelles sont les conséquences légales si quelqu'un entre dans un logement par la force ?
cp-315-1,Que risque une personne qui reste dans un local après y être entrée illégalement ?
cp-315-2,Que risque une personne qui reste dans un logement après une décision de justice contre elle ?
cp-315-2,Dans quelles situations une personne peut-elle rester dans un local malgré une décision de quitter les lieux ?
cp-313-6-1,Quelles sont les conséquences légales si quelqu'un utilise un bien immobilier sans autorisation du propriétaire ?
cp-313-6-1,Quels types de sanctions peuvent être appliquées à ceux qui mettent un bien immobilier à disposition sans autorisation ?
cp-312-10,Quelles sont les conséquences légales si quelqu'un tente de faire du chantage ?
cp-312-10,Comment le chantage est-il défini et qu'est-ce qui le rend illégal ?
cp-311-9-1,Quelles sont les conséquences pour quelqu'un qui signale un vol en cours ?
cp-311-9-1,Est-ce qu'un complice peut être moins puni s'il prévient les autorités ?
cp-312-6-1,Que se passe-t-il si quelqu'un signale une tentative d'extorsion avant qu'elle ne se produise ?
cp-312-6-1,Comment peut-on réduire une peine en cas d'extorsion en bande organisée ?
cp-311-4,Quelles sont les conséquences légales si plusieurs personnes volent ensemble sans faire partie d'une bande organisée ?
cp-311-4,Quelles peines sont encourues si un vol est commis dans un établissement de santé ?
cp-314-8,Quelles sont les conséquences pour une personne qui aide quelqu'un à frauder lors d'une succession ?
cp-314-8,Comment un tribunal peut-il décider des sanctions en cas de fraude dans une succession ?
cp-313-5,Quelles sont les conséquences si quelqu'un ne paie pas pour des services tels que des repas ou un hébergement ?
cp-313-5,Comment peut-on éviter des poursuites pour avoir consommé sans payer dans un établissement ?
cp-311-3-1,Que se passe-t-il si un objet volé d'une valeur inférieure à 300 euros est rendu à son propriétaire ?
cp-311-3-1,Est-il possible d'éviter des poursuites pénales pour un vol de petite valeur en payant une amende ?
cp-312-13,Quelles conséquences peut avoir une condamnation pour extorsion sur les droits d'une personne ?
cp-312-13,Est-il possible qu'une personne condamnée ne puisse plus exercer certaines professions après une infraction ?
cp-311-14,Quelles sont les conséquences pour une personne reconnue coupable de vol dans une succession ?
cp-311-14,Est-il possible qu'un héritier perde ses droits civiques après une condamnation pour vol ?
cp-313-7,Quelles sanctions peuvent être appliquées à une personne reconnue coupable d'escroquerie ?
cp-313-7,Est-ce qu'une personne condamnée peut être interdite d'exercer certaines professions ?
cp-313-2,Quelles sont les conséquences légales pour quelqu'un qui escroque une personne vulnérable ?
cp-313-2,Quel type de peine peut encourir une personne qui escroque en utilisant un faux statut officiel ?
ord45-2590-1,Quel est le rôle principal d'un notaire dans le cadre d'une succession ?
ord45-2590-1,Comment un notaire peut-il garantir l'authenticité des documents liés à une succession ?
ord45-2590-2,Comment puis-je trouver un notaire pour m'aider avec la succession de mon grand-parent ?
ord45-2590-2,Quels sont les différents niveaux de conseils des notaires en France et à quoi servent-ils ?
ord45-2590-3,Qu'est-ce qu'une chambre des notaires et quel rôle joue-t-elle dans une succession ?
ord45-2590-3,Pourquoi les chambres des notaires sont-elles considérées comme des institutions d'utilité publique ?
ord45-2590-9,Comment sont organisés et gérés les différents conseils des notaires en France ?
ord45-2590-9,Qui décide des règles de fonctionnement des chambres des notaires et des conseils régionaux ?
ord45-2590-10,Quels articles de loi ne sont plus valables à cause de cette ordonnance ?
ord45-2590-10,Quelles modifications ont été apportées aux lois précédentes mentionnées dans ce texte ?
ord45-2590-11,Qu'est-ce que cela signifie si un acte antérieur est déclaré nul pour moi en tant qu'héritier ?
ord45-2590-11,Est-ce que les décisions prises avant la nullité de l'acte affectent ma succession actuelle ?
ord45-2590-12,Quand cette nouvelle ordonnance sera-t-elle appliquée dans le cadre des successions ?
ord45-2590-12,Où pourrai-je trouver le texte de cette ordonnance après sa publication ?
ord45-2590-préambule,Pourquoi le Gouvernement a-t-il voulu réformer le statut des professions juridiques en 1939 ?
ord45-2590-préambule,Quelles modifications ont été apportées aux professions juridiques après 1941 et 1942 ?
ord45-2590-1quater,Pourquoi est-il important que les notaires suivent une formation continue ?
ord45-2590-1quater,Comment le Conseil supérieur du notariat organise la formation des notaires en exercice ?
ord45-2590-7,Les notaires peuvent-ils travailler ensemble au sein d'associations ou de syndicats ?
ord45-2590-7,Quelles sont les règles qui encadrent les associations de notaires ?
ord45-2590-6-2,Comment les notaires sont-ils protégés en cas de problème dans leurs conseils ?
ord45-2590-6-2,Y a-t-il des assurances supplémentaires pour les notaires en plus de leur contrat principal ?
ord45-2590-6-1,Comment le notariat s'assure-t-il que les informations sur les successions sont bien partagées ?
ord45-2590-6-1,Qui peut gérer les données sur les successions si le notariat décide de déléguer cette tâche ?
ord45-2590-5-2,Qui peut s'occuper de la légalisation des documents notariés pour une succession à l'étranger ?
ord45-2590-5-2,Comment obtenir une apostille pour des actes notariés à l'international dans le cadre d'une succession ?
ord45-2590-13,Quelles collectivités sont concernées par les règles de cette ordonnance ?
ord45-2590-13,Qui s'occupe des attributions des établissements d'utilité publique à Saint-Pierre-et-Miquelon et Mayotte ?
ord45-2590-6-3,Comment le notariat assure-t-il des services dans des régions moins rentables ?
ord45-2590-6-3,Quelles sont les responsabilités du conseil supérieur du notariat concernant l'accès aux notaires ?
ord45-2590-6-4,Quelles conséquences peut-on avoir si un membre de la succession ne respecte pas les règles énoncées ?
ord45-2590-6-4,Est-ce que des sanctions peuvent empêcher quelqu'un de participer à des instances professionnelles dans le cadre d'une succession ?
ord45-2590-6-5,Que se passe-t-il si un notaire ne respecte pas ses obligations ?
ord45-2590-6-5,Qui peut décider de suspendre un notaire en cas de problème sérieux ?
ord45-2590-6-6,Combien de temps peut durer la suspension des attributions d'un conseil dans une succession ?
ord45-2590-6-6,Qui prend la relève des conseils régionaux pendant la suspension de leurs activités ?
